"parameter","estimate","se","rse","file"
"EPS2",0.0787,0.0958,121.728081321474,"NM_0_2433.lst"
"EPS1",0.252,0.0504,20,"NM_0_244.lst"
"EPS1",0.251,0.0542,21.593625498008,"NM_0_244_1095.lst"
"EPS1",0.235,0.872,371.063829787234,"NM_0_244_1256.lst"
"EPS1",0.251,0.0563,22.4302788844622,"NM_0_244_1417.lst"
"EPS1",0.248,0.0515,20.7661290322581,"NM_0_244_1578.lst"
"EPS1",0.202,0.00118,0.584158415841584,"NM_0_244_1739.lst"
"EPS1",0.236,0.0482,20.4237288135593,"NM_0_244_1900.lst"
"EPS1",0.232,0.0523,22.5431034482759,"NM_0_244_2061.lst"
"EPS1",0.241,0.0561,23.2780082987552,"NM_0_244_2222.lst"
"EPS1",0.235,0.0522,22.2127659574468,"NM_0_244_2383.lst"
"EPS1",0.241,0.00159,0.659751037344398,"NM_0_244_2544.lst"
"EPS1",0.185,0.00103,0.556756756756757,"NM_0_244_2705.lst"
"EPS1",0.233,0.0509,21.8454935622318,"NM_0_244_2866.lst"
"EPS1",0.243,0.0431,17.7366255144033,"NM_0_244_290.lst"
"EPS1",0.243,0.0621,25.5555555555556,"NM_0_244_3027.lst"
"EPS1",0.233,0.0589,25.2789699570815,"NM_0_244_3188.lst"
"EPS1",0.243,0.0621,25.5555555555556,"NM_0_244_3349.lst"
"EPS1",0.266,0.0821,30.8646616541353,"NM_0_244_3510.lst"
"EPS1",0.2,0.739,369.5,"NM_0_244_3671.lst"
"EPS1",0.251,0.0719,28.6454183266932,"NM_0_244_3832.lst"
"EPS1",0.23,0.0314,13.6521739130435,"NM_0_244_3993.lst"
"EPS1",0.232,0.0328,14.1379310344828,"NM_0_244_4154.lst"
"EPS1",0.228,0.0323,14.1666666666667,"NM_0_244_4315.lst"
"EPS1",0.222,0.0333,15,"NM_0_244_4476.lst"
"EPS1",0.252,0.0507,20.1190476190476,"NM_0_244_451.lst"
"EPS1",0.225,0.039,17.3333333333333,"NM_0_244_4637.lst"
"EPS1",0.227,0.0314,13.8325991189427,"NM_0_244_4798.lst"
"EPS1",0.24,0.0443,18.4583333333333,"NM_0_244_612.lst"
"EPS1",0.263,0.0533,20.2661596958175,"NM_0_244_773.lst"
"EPS1",0.244,0.0463,18.9754098360656,"NM_0_244_934.lst"
"EPS1",0.0173,0.0103,59.5375722543353,"NM_0_2440.lst"
"EPS2",0.0777,0.0915,117.760617760618,"NM_0_2440.lst"
"EPS1",0.0172,0.0105,61.046511627907,"NM_0_2441.lst"
"EPS2",0.0781,0.0941,120.486555697823,"NM_0_2441.lst"
"EPS1",0.0173,0.0104,60.1156069364162,"NM_0_2442.lst"
"EPS2",0.0777,0.0933,120.07722007722,"NM_0_2442.lst"
"EPS1",0.105,0.00331,3.15238095238095,"NM_0_245.lst"
"EPS1",0.21,0.0331,15.7619047619048,"NM_0_245_1096.lst"
"EPS1",0.183,0.0306,16.7213114754098,"NM_0_245_1257.lst"
"EPS1",0.214,0.00178,0.831775700934579,"NM_0_245_1418.lst"
"EPS1",0.188,0.0441,23.4574468085106,"NM_0_245_1579.lst"
"EPS1",0.217,0.026,11.9815668202765,"NM_0_245_164.lst"
"EPS1",0.224,0.0582,25.9821428571429,"NM_0_245_1740.lst"
"EPS1",0.188,0.00249,1.32446808510638,"NM_0_245_1901.lst"
"EPS1",0.259,0.0659,25.4440154440154,"NM_0_245_2062.lst"
"EPS1",0.239,0.0564,23.5983263598326,"NM_0_245_2223.lst"
"EPS1",0.26,0.1,38.4615384615385,"NM_0_245_2384.lst"
"EPS1",0.258,NA,NA,"NM_0_245_2545.lst"
"EPS1",0.209,2.35e-05,0.011244019138756,"NM_0_245_2706.lst"
"EPS1",0.227,0,0,"NM_0_245_2867.lst"
"EPS1",0.211,0.0222,10.521327014218,"NM_0_245_291.lst"
"EPS1",0.256,0.0729,28.4765625,"NM_0_245_3028.lst"
"EPS1",0.236,0.00143,0.605932203389831,"NM_0_245_3189.lst"
"EPS1",0.256,0.0729,28.4765625,"NM_0_245_3350.lst"
"EPS1",0.262,0.0826,31.5267175572519,"NM_0_245_3511.lst"
"EPS1",0.236,0.00741,3.13983050847458,"NM_0_245_3672.lst"
"EPS1",0.237,0.000101,0.0426160337552743,"NM_0_245_3833.lst"
"EPS1",0.235,0.0103,4.38297872340426,"NM_0_245_3994.lst"
"EPS1",0.223,0.161,72.1973094170404,"NM_0_245_4155.lst"
"EPS1",0.215,0.0216,10.046511627907,"NM_0_245_4316.lst"
"EPS1",0.233,NA,NA,"NM_0_245_4477.lst"
"EPS1",0.215,0.0232,10.7906976744186,"NM_0_245_452.lst"
"EPS1",0.219,0.0375,17.1232876712329,"NM_0_245_4638.lst"
"EPS1",0.229,0.00113,0.493449781659389,"NM_0_245_4799.lst"
"EPS1",0.211,0.00128,0.606635071090047,"NM_0_245_613.lst"
"EPS1",0.215,0.282,131.162790697674,"NM_0_245_774.lst"
"EPS1",0.21,0.0212,10.0952380952381,"NM_0_245_935.lst"
"EPS1",0.0668,0.0156,23.3532934131737,"NM_0_2452.lst"
"EPS2",0.0497,0.0423,85.1106639839034,"NM_0_2452.lst"
"EPS1",0.0668,0.0156,23.3532934131737,"NM_0_2453.lst"
"EPS2",0.0497,0.0423,85.1106639839034,"NM_0_2453.lst"
"EPS1",0.0668,0.0156,23.3532934131737,"NM_0_2454.lst"
"EPS2",0.0497,0.0424,85.3118712273642,"NM_0_2454.lst"
"EPS1",0.0992,0.0261,26.3104838709677,"NM_0_246.lst"
"EPS1",0.204,0.109,53.4313725490196,"NM_0_246_1097.lst"
"EPS1",0.18,0.0173,9.61111111111111,"NM_0_246_1258.lst"
"EPS1",0.267,0.00655,2.45318352059925,"NM_0_246_1419.lst"
"EPS1",0.186,0.109,58.6021505376344,"NM_0_246_1580.lst"
"EPS1",0.197,0.0232,11.7766497461929,"NM_0_246_165.lst"
"EPS1",0.184,0.0677,36.7934782608696,"NM_0_246_1741.lst"
"EPS1",0.184,0.0254,13.804347826087,"NM_0_246_1902.lst"
"EPS1",0.28,0.00235,0.839285714285714,"NM_0_246_2063.lst"
"EPS1",0.246,0.0549,22.3170731707317,"NM_0_246_2224.lst"
"EPS1",0.276,0.000836,0.302898550724638,"NM_0_246_2385.lst"
"EPS1",0.223,0.0569,25.5156950672646,"NM_0_246_2546.lst"
"EPS1",0.239,0.0572,23.9330543933054,"NM_0_246_2707.lst"
"EPS1",0.238,0.0526,22.1008403361345,"NM_0_246_2868.lst"
"EPS1",0.19,0.0263,13.8421052631579,"NM_0_246_292.lst"
"EPS1",0.253,0.0737,29.1304347826087,"NM_0_246_3029.lst"
"EPS1",0.227,0.00609,2.68281938325991,"NM_0_246_3190.lst"
"EPS1",0.253,0.0737,29.1304347826087,"NM_0_246_3351.lst"
"EPS1",0.225,0.0409,18.1777777777778,"NM_0_246_3512.lst"
"EPS1",0.182,0.274,150.549450549451,"NM_0_246_3673.lst"
"EPS1",0.253,0.0716,28.300395256917,"NM_0_246_3834.lst"
"EPS1",0.272,0.00176,0.647058823529412,"NM_0_246_3995.lst"
"EPS1",0.209,0.23,110.047846889952,"NM_0_246_4156.lst"
"EPS1",0.305,NA,NA,"NM_0_246_4317.lst"
"EPS1",0.267,0.0415,15.5430711610487,"NM_0_246_4478.lst"
"EPS1",0.196,0.108,55.1020408163265,"NM_0_246_453.lst"
"EPS1",0.224,NA,NA,"NM_0_246_4639.lst"
"EPS1",0.221,0.00673,3.04524886877828,"NM_0_246_4800.lst"
"EPS1",0.207,0.0579,27.9710144927536,"NM_0_246_614.lst"
"EPS1",0.215,0.0468,21.7674418604651,"NM_0_246_775.lst"
"EPS1",0.188,NA,NA,"NM_0_246_936.lst"
"EPS1",0.00265,0.019,716.981132075472,"NM_0_2461.lst"
"EPS2",0,0.87,Inf,"NM_0_2461.lst"
"EPS1",2e-05,0,0,"NM_0_2462.lst"
"EPS2",0,0.417,Inf,"NM_0_2462.lst"
"EPS1",3.77e-05,0.000292,774.535809018568,"NM_0_2463.lst"
"EPS2",0,0.423,Inf,"NM_0_2463.lst"
"EPS1",0.0666,0.0155,23.2732732732733,"NM_0_2470.lst"
"EPS2",0.0494,0.0421,85.2226720647773,"NM_0_2470.lst"
"EPS1",0.0667,0.0155,23.2383808095952,"NM_0_2471.lst"
"EPS2",0.0499,0.0423,84.7695390781563,"NM_0_2471.lst"
"EPS1",0.0667,0.0155,23.2383808095952,"NM_0_2472.lst"
"EPS2",0.0499,0.0423,84.7695390781563,"NM_0_2472.lst"
"EPS1",0.0846,0.0208,24.5862884160757,"NM_0_2479.lst"
"EPS2",0.05,0.0414,82.8,"NM_0_2479.lst"
"EPS1",0.0847,0.0209,24.6753246753247,"NM_0_2480.lst"
"EPS2",0.0497,0.0417,83.9034205231388,"NM_0_2480.lst"
"EPS1",0.0847,0.0209,24.6753246753247,"NM_0_2481.lst"
"EPS2",0.0497,0.0416,83.7022132796781,"NM_0_2481.lst"
"EPS1",0.0225,0.00868,38.5777777777778,"NM_0_2488.lst"
"EPS2",0.0608,0.0637,104.769736842105,"NM_0_2488.lst"
"EPS1",0.0229,0.00851,37.1615720524017,"NM_0_2489.lst"
"EPS2",0.0613,0.0621,101.305057096248,"NM_0_2489.lst"
"EPS1",0.168,0.0261,15.5357142857143,"NM_0_249.lst"
"EPS1",0.187,0.0371,19.8395721925134,"NM_0_249_1098.lst"
"EPS1",0.167,0.000865,0.517964071856287,"NM_0_249_1259.lst"
"EPS1",0.184,0.0333,18.0978260869565,"NM_0_249_1420.lst"
"EPS1",0.166,0.0298,17.9518072289157,"NM_0_249_1581.lst"
"EPS1",0.213,0.0492,23.0985915492958,"NM_0_249_1742.lst"
"EPS1",0.164,0.0314,19.1463414634146,"NM_0_249_1903.lst"
"EPS1",0.202,0.0463,22.9207920792079,"NM_0_249_2064.lst"
"EPS1",0.214,0.0511,23.8785046728972,"NM_0_249_2225.lst"
"EPS1",0.204,0.0465,22.7941176470588,"NM_0_249_2386.lst"
"EPS1",0.208,0.00125,0.600961538461538,"NM_0_249_2547.lst"
"EPS1",0.1,0.000429,0.429,"NM_0_249_2708.lst"
"EPS1",0.25,0.056,22.4,"NM_0_249_2869.lst"
"EPS1",0.162,0.0229,14.1358024691358,"NM_0_249_293.lst"
"EPS1",0.223,0.0583,26.1434977578475,"NM_0_249_3030.lst"
"EPS1",0.198,0.0467,23.5858585858586,"NM_0_249_3191.lst"
"EPS1",0.223,0.0583,26.1434977578475,"NM_0_249_3352.lst"
"EPS1",0.211,0.053,25.1184834123223,"NM_0_249_3513.lst"
"EPS1",0.19,0.233,122.631578947368,"NM_0_249_3674.lst"
"EPS1",0.205,0.0522,25.4634146341463,"NM_0_249_3835.lst"
"EPS1",0.202,0.0564,27.9207920792079,"NM_0_249_3996.lst"
"EPS1",0.208,0.0294,14.1346153846154,"NM_0_249_4157.lst"
"EPS1",0.201,0.0326,16.2189054726368,"NM_0_249_4318.lst"
"EPS1",0.199,0.0284,14.2713567839196,"NM_0_249_4479.lst"
"EPS1",0.167,0.025,14.9700598802395,"NM_0_249_454.lst"
"EPS1",0.2,0.0378,18.9,"NM_0_249_4640.lst"
"EPS1",0.199,0.00755,3.79396984924623,"NM_0_249_4801.lst"
"EPS1",0.165,0.0227,13.7575757575758,"NM_0_249_615.lst"
"EPS1",0.174,0.027,15.5172413793103,"NM_0_249_776.lst"
"EPS1",0.16,0.0218,13.625,"NM_0_249_937.lst"
"EPS1",0.0228,0.00854,37.4561403508772,"NM_0_2490.lst"
"EPS2",0.0613,0.0626,102.120717781403,"NM_0_2490.lst"
"EPS1",0.022,0.00723,32.8636363636364,"NM_0_2497.lst"
"EPS2",0.06,0.0538,89.6666666666667,"NM_0_2497.lst"
"EPS1",0.0221,0.00713,32.262443438914,"NM_0_2498.lst"
"EPS2",0.0597,0.0544,91.1222780569514,"NM_0_2498.lst"
"EPS1",0.0221,0.00714,32.3076923076923,"NM_0_2499.lst"
"EPS2",0.0597,0.0542,90.787269681742,"NM_0_2499.lst"
"EPS1",0.168,0.0257,15.297619047619,"NM_0_250.lst"
"EPS1",0.185,0.0331,17.8918918918919,"NM_0_250_1099.lst"
"EPS1",0.158,0.0204,12.9113924050633,"NM_0_250_1260.lst"
"EPS1",0.188,0.0372,19.7872340425532,"NM_0_250_1421.lst"
"EPS1",0.166,0.0295,17.7710843373494,"NM_0_250_1582.lst"
"EPS1",0.188,0.0383,20.3723404255319,"NM_0_250_1743.lst"
"EPS1",0.163,0.0311,19.079754601227,"NM_0_250_1904.lst"
"EPS1",0.201,0.0464,23.0845771144279,"NM_0_250_2065.lst"
"EPS1",0.214,0.0513,23.9719626168224,"NM_0_250_2226.lst"
"EPS1",0.23,0.0527,22.9130434782609,"NM_0_250_2387.lst"
"EPS1",0.222,0.058,26.1261261261261,"NM_0_250_2548.lst"
"EPS1",0.142,0.0446,31.4084507042254,"NM_0_250_2709.lst"
"EPS1",0.25,0.056,22.4,"NM_0_250_2870.lst"
"EPS1",0.162,0.0227,14.0123456790123,"NM_0_250_294.lst"
"EPS1",0.223,0.0594,26.6367713004484,"NM_0_250_3031.lst"
"EPS1",0.203,NA,NA,"NM_0_250_3192.lst"
"EPS1",0.223,0.0594,26.6367713004484,"NM_0_250_3353.lst"
"EPS1",0.234,0.0551,23.5470085470085,"NM_0_250_3514.lst"
"EPS1",0.19,0.0615,32.3684210526316,"NM_0_250_3675.lst"
"EPS1",0.278,0.00181,0.651079136690647,"NM_0_250_3836.lst"
"EPS1",0.202,0.234,115.841584158416,"NM_0_250_3997.lst"
"EPS1",0.208,0.0343,16.4903846153846,"NM_0_250_4158.lst"
"EPS1",0.201,0.0267,13.2835820895522,"NM_0_250_4319.lst"
"EPS1",0.199,0.0284,14.2713567839196,"NM_0_250_4480.lst"
"EPS1",0.168,0.0254,15.1190476190476,"NM_0_250_455.lst"
"EPS1",0.186,0.0316,16.989247311828,"NM_0_250_4641.lst"
"EPS1",0.2,0.234,117,"NM_0_250_4802.lst"
"EPS1",0.165,0.0224,13.5757575757576,"NM_0_250_616.lst"
"EPS1",0.174,0.0261,15,"NM_0_250_777.lst"
"EPS1",0.159,0.0214,13.4591194968553,"NM_0_250_938.lst"
"EPS1",0.0224,0.00851,37.9910714285714,"NM_0_2506.lst"
"EPS2",0.0608,0.0629,103.453947368421,"NM_0_2506.lst"
"EPS1",0.0227,0.00844,37.1806167400881,"NM_0_2507.lst"
"EPS2",0.0619,0.0621,100.32310177706,"NM_0_2507.lst"
"EPS1",0.0226,0.00851,37.6548672566372,"NM_0_2508.lst"
"EPS2",0.0621,0.0633,101.932367149758,"NM_0_2508.lst"
"EPS1",0.0796,0.0491,61.6834170854271,"NM_0_251.lst"
"EPS1",0.229,0.00247,1.07860262008734,"NM_0_251_1100.lst"
"EPS1",0.186,0.00209,1.12365591397849,"NM_0_251_1261.lst"
"EPS1",0.232,0.00237,1.02155172413793,"NM_0_251_1422.lst"
"EPS1",0.228,0.0144,6.31578947368421,"NM_0_251_1583.lst"
"EPS1",0.19,0.0681,35.8421052631579,"NM_0_251_166.lst"
"EPS1",0.215,0.00513,2.38604651162791,"NM_0_251_1744.lst"
"EPS1",0.216,NA,NA,"NM_0_251_1905.lst"
"EPS1",0.251,0.0758,30.199203187251,"NM_0_251_2066.lst"
"EPS1",0.262,0.0549,20.9541984732824,"NM_0_251_2227.lst"
"EPS1",0.252,0.0577,22.8968253968254,"NM_0_251_2388.lst"
"EPS1",0.225,0.0572,25.4222222222222,"NM_0_251_2549.lst"
"EPS1",0.188,3.52e-05,0.0187234042553192,"NM_0_251_2710.lst"
"EPS1",0.214,0.0463,21.6355140186916,"NM_0_251_2871.lst"
"EPS1",0.201,0.0305,15.1741293532338,"NM_0_251_295.lst"
"EPS1",0.216,0.05,23.1481481481481,"NM_0_251_3032.lst"
"EPS1",0.198,0.0473,23.8888888888889,"NM_0_251_3193.lst"
"EPS1",0.216,0.05,23.1481481481481,"NM_0_251_3354.lst"
"EPS1",0.212,0.0292,13.7735849056604,"NM_0_251_3515.lst"
"EPS1",0.19,0.017,8.94736842105263,"NM_0_251_3676.lst"
"EPS1",0.202,0.0643,31.8316831683168,"NM_0_251_3837.lst"
"EPS1",0.196,0.000188,0.0959183673469388,"NM_0_251_3998.lst"
"EPS1",0.209,0.0116,5.55023923444976,"NM_0_251_4159.lst"
"EPS1",0.203,3.76e-05,0.0185221674876847,"NM_0_251_4320.lst"
"EPS1",0.207,NA,NA,"NM_0_251_4481.lst"
"EPS1",0.196,0,0,"NM_0_251_456.lst"
"EPS1",0.211,0.0723,34.2654028436019,"NM_0_251_4642.lst"
"EPS1",0.203,0.00104,0.512315270935961,"NM_0_251_4803.lst"
"EPS1",0.2,0.0315,15.75,"NM_0_251_617.lst"
"EPS1",0.222,0.975,439.189189189189,"NM_0_251_778.lst"
"EPS1",0.182,0.0413,22.6923076923077,"NM_0_251_939.lst"
"EPS1",0.0219,0.0072,32.8767123287671,"NM_0_2515.lst"
"EPS2",0.0601,0.054,89.8502495840266,"NM_0_2515.lst"
"EPS1",0.022,0.00709,32.2272727272727,"NM_0_2516.lst"
"EPS2",0.0591,0.0544,92.0473773265651,"NM_0_2516.lst"
"EPS1",0.022,0.00709,32.2272727272727,"NM_0_2517.lst"
"EPS2",0.0592,0.054,91.2162162162162,"NM_0_2517.lst"
"EPS1",0.0709,0.00457,6.44569816643159,"NM_0_252.lst"
"EPS1",0.253,0.371,146.640316205534,"NM_0_252_1101.lst"
"EPS1",0.428,NA,NA,"NM_0_252_1262.lst"
"EPS1",0.202,0.162,80.1980198019802,"NM_0_252_1423.lst"
"EPS1",0.228,NA,NA,"NM_0_252_1584.lst"
"EPS1",0.19,0.0658,34.6315789473684,"NM_0_252_167.lst"
"EPS1",0.183,0.00842,4.60109289617486,"NM_0_252_1745.lst"
"EPS1",0.167,0.00477,2.8562874251497,"NM_0_252_1906.lst"
"EPS1",0.251,0.0929,37.0119521912351,"NM_0_252_2067.lst"
"EPS1",0.246,0.00148,0.601626016260163,"NM_0_252_2228.lst"
"EPS1",0.23,0.0508,22.0869565217391,"NM_0_252_2389.lst"
"EPS1",0.228,0.0542,23.7719298245614,"NM_0_252_2550.lst"
"EPS1",0.144,0.0443,30.7638888888889,"NM_0_252_2711.lst"
"EPS1",0.226,0.0484,21.4159292035398,"NM_0_252_2872.lst"
"EPS1",0.19,0.0901,47.4210526315789,"NM_0_252_296.lst"
"EPS1",0.223,0.0732,32.8251121076233,"NM_0_252_3033.lst"
"EPS1",0.199,0.124,62.3115577889447,"NM_0_252_3194.lst"
"EPS1",0.223,0.0732,32.8251121076233,"NM_0_252_3355.lst"
"EPS1",0.212,0.00478,2.25471698113208,"NM_0_252_3516.lst"
"EPS1",0.19,0.0906,47.6842105263158,"NM_0_252_3677.lst"
"EPS1",0.202,0.54,267.326732673267,"NM_0_252_3838.lst"
"EPS1",0.209,NA,NA,"NM_0_252_3999.lst"
"EPS1",0.215,0.0573,26.6511627906977,"NM_0_252_4160.lst"
"EPS1",0.208,NA,NA,"NM_0_252_4321.lst"
"EPS1",0.208,NA,NA,"NM_0_252_4482.lst"
"EPS1",0.189,0.287,151.851851851852,"NM_0_252_457.lst"
"EPS1",0.211,NA,NA,"NM_0_252_4643.lst"
"EPS1",0.347,NA,NA,"NM_0_252_4804.lst"
"EPS1",0.2,0.0312,15.6,"NM_0_252_618.lst"
"EPS1",0.203,0.0292,14.384236453202,"NM_0_252_779.lst"
"EPS1",0.182,0.0703,38.6263736263736,"NM_0_252_940.lst"
"EPS1",0.0676,0.0472,69.8224852071006,"NM_0_2596.lst"
"EPS2",0.103,0.348,337.864077669903,"NM_0_2596.lst"
"EPS1",0.0175,0.074,422.857142857143,"NM_0_2597.lst"
"EPS2",0.866,0,0,"NM_0_2597.lst"
"EPS1",0.0174,0.0734,421.83908045977,"NM_0_2598.lst"
"EPS2",0.868,0,0,"NM_0_2598.lst"
"EPS1",0.0676,0.109,161.242603550296,"NM_0_2599.lst"
"EPS2",0.103,0.52,504.854368932039,"NM_0_2599.lst"
"EPS1",0.0183,0.00775,42.3497267759563,"NM_0_2600.lst"
"EPS2",0.846,0.0327,3.86524822695035,"NM_0_2600.lst"
"EPS1",0.0178,0.000428,2.40449438202247,"NM_0_2601.lst"
"EPS2",0.848,0.00193,0.227594339622642,"NM_0_2601.lst"
"EPS1",0.0688,0.0329,47.8197674418605,"NM_0_2605.lst"
"EPS2",0.0952,0.237,248.949579831933,"NM_0_2605.lst"
"EPS1",0.0304,0.108,355.263157894737,"NM_0_2606.lst"
"EPS2",0.579,0,0,"NM_0_2606.lst"
"EPS1",0.0278,0.0866,311.510791366907,"NM_0_2607.lst"
"EPS2",0.633,0,0,"NM_0_2607.lst"
"EPS1",0.0688,0.0656,95.3488372093023,"NM_0_2608.lst"
"EPS2",0.0952,0.574,602.941176470588,"NM_0_2608.lst"
"EPS1",0.03,0.0619,206.333333333333,"NM_0_2609.lst"
"EPS2",0.583,0,0,"NM_0_2609.lst"
"EPS1",0.0325,0.0805,247.692307692308,"NM_0_2610.lst"
"EPS2",0.533,0,0,"NM_0_2610.lst"
"EPS1",0.0177,0.0131,74.0112994350282,"NM_0_2614.lst"
"EPS2",0.0819,0.135,164.835164835165,"NM_0_2614.lst"
"EPS1",0.0166,0.0166,100,"NM_0_2615.lst"
"EPS2",0.0937,0.192,204.909284951974,"NM_0_2615.lst"
"EPS1",0.0169,0.0158,93.491124260355,"NM_0_2616.lst"
"EPS2",0.091,0.178,195.604395604396,"NM_0_2616.lst"
"EPS1",0.0177,0.0131,74.0112994350282,"NM_0_2617.lst"
"EPS2",0.0819,0.135,164.835164835165,"NM_0_2617.lst"
"EPS1",0.0166,0.0164,98.7951807228916,"NM_0_2618.lst"
"EPS2",0.094,0.44,468.085106382979,"NM_0_2618.lst"
"EPS1",0.0169,0.0159,94.0828402366864,"NM_0_2619.lst"
"EPS2",0.0909,0.179,196.919691969197,"NM_0_2619.lst"
"EPS1",0.0178,0.0128,71.9101123595506,"NM_0_2623.lst"
"EPS2",0.0806,0.13,161.290322580645,"NM_0_2623.lst"
"EPS1",0.0168,0.0161,95.8333333333333,"NM_0_2624.lst"
"EPS2",0.0918,0.183,199.346405228758,"NM_0_2624.lst"
"EPS1",0.017,0.0153,90,"NM_0_2625.lst"
"EPS2",0.089,0.169,189.887640449438,"NM_0_2625.lst"
"EPS1",0.0177,0.0127,71.7514124293785,"NM_0_2626.lst"
"EPS2",0.0809,0.131,161.928306551298,"NM_0_2626.lst"
"EPS1",0.0167,0.0121,72.4550898203593,"NM_0_2627.lst"
"EPS2",0.0924,0.128,138.528138528139,"NM_0_2627.lst"
"EPS1",0.017,0.019,111.764705882353,"NM_0_2628.lst"
"EPS2",0.089,0.226,253.932584269663,"NM_0_2628.lst"
"EPS1",0.00284,0.00651,229.225352112676,"NM_0_2632.lst"
"EPS2",0.606,0.215,35.4785478547855,"NM_0_2632.lst"
"EPS1",0.00251,0.00609,242.629482071713,"NM_0_2633.lst"
"EPS2",0.617,0.212,34.3598055105348,"NM_0_2633.lst"
"EPS1",0.0025,0.00609,243.6,"NM_0_2634.lst"
"EPS2",0.617,0.214,34.6839546191248,"NM_0_2634.lst"
"EPS1",0.00283,0.00666,235.335689045936,"NM_0_2635.lst"
"EPS2",0.606,0.219,36.1386138613861,"NM_0_2635.lst"
"EPS1",0.00283,0.00671,237.102473498233,"NM_0_2636.lst"
"EPS2",0.606,0.219,36.1386138613861,"NM_0_2636.lst"
"EPS1",0.00284,0.00655,230.633802816901,"NM_0_2637.lst"
"EPS2",0.606,0.218,35.973597359736,"NM_0_2637.lst"
"EPS1",0.00271,0.00668,246.494464944649,"NM_0_2641.lst"
"EPS2",0.605,0.219,36.198347107438,"NM_0_2641.lst"
"EPS1",0.00253,0.00649,256.521739130435,"NM_0_2642.lst"
"EPS2",0.609,0.22,36.1247947454844,"NM_0_2642.lst"
"EPS1",0.00255,0.00637,249.803921568627,"NM_0_2643.lst"
"EPS2",0.608,0.217,35.6907894736842,"NM_0_2643.lst"
"EPS1",0.00269,0.000134,4.9814126394052,"NM_0_2644.lst"
"EPS2",0.606,0.00351,0.579207920792079,"NM_0_2644.lst"
"EPS1",0.00195,0.00797,408.717948717949,"NM_0_2645.lst"
"EPS2",0.58,0.468,80.6896551724138,"NM_0_2645.lst"
"EPS1",0.00253,0.0029,114.624505928854,"NM_0_2646.lst"
"EPS2",0.609,0.104,17.0771756978654,"NM_0_2646.lst"
"EPS1",0.0176,0.0109,61.9318181818182,"NM_0_2650.lst"
"EPS2",0.077,0.0939,121.948051948052,"NM_0_2650.lst"
"EPS1",0.0177,0.011,62.1468926553672,"NM_0_2651.lst"
"EPS2",0.079,0.0979,123.924050632911,"NM_0_2651.lst"
"EPS1",0.0174,0.0112,64.367816091954,"NM_0_2652.lst"
"EPS2",0.0799,0.101,126.408010012516,"NM_0_2652.lst"
"EPS1",0.0172,0.0113,65.6976744186046,"NM_0_2653.lst"
"EPS2",0.0787,0.0979,124.396442185515,"NM_0_2653.lst"
"EPS1",0.017,0.644,3788.23529411765,"NM_0_2654.lst"
"EPS2",0.083,0,0,"NM_0_2654.lst"
"EPS1",0.0171,0.0118,69.0058479532164,"NM_0_2655.lst"
"EPS2",0.0815,0.108,132.515337423313,"NM_0_2655.lst"
"EPS1",0.0158,0.0131,82.9113924050633,"NM_0_2659.lst"
"EPS2",0.0871,0.128,146.957520091848,"NM_0_2659.lst"
"EPS1",0.0168,0.0109,64.8809523809524,"NM_0_2660.lst"
"EPS2",0.0797,0.0995,124.843161856964,"NM_0_2660.lst"
"EPS1",0.0158,0.0133,84.1772151898734,"NM_0_2661.lst"
"EPS2",0.0875,0.132,150.857142857143,"NM_0_2661.lst"
"EPS1",0.0165,0.0112,67.8787878787879,"NM_0_2662.lst"
"EPS2",0.0808,0.103,127.475247524752,"NM_0_2662.lst"
"EPS1",0.0162,0.0118,72.8395061728395,"NM_0_2663.lst"
"EPS2",0.0832,0.112,134.615384615385,"NM_0_2663.lst"
"EPS1",0.0165,0.014,84.8484848484849,"NM_0_2664.lst"
"EPS2",0.081,0.141,174.074074074074,"NM_0_2664.lst"
"EPS1",0.0455,0.0132,29.010989010989,"NM_0_2740.lst"
"EPS2",0.0616,0.0624,101.298701298701,"NM_0_2740.lst"
"EPS1",0.0455,0.0132,29.010989010989,"NM_0_2741.lst"
"EPS2",0.0618,0.0627,101.456310679612,"NM_0_2741.lst"
"EPS1",0.0455,0.0132,29.010989010989,"NM_0_2742.lst"
"EPS2",0.0617,0.0626,101.458670988655,"NM_0_2742.lst"
"EPS1",0.0454,0.013,28.6343612334802,"NM_0_2749.lst"
"EPS2",0.0618,0.0619,100.161812297735,"NM_0_2749.lst"
"EPS1",0.0454,0.0131,28.8546255506608,"NM_0_2750.lst"
"EPS2",0.062,0.0622,100.322580645161,"NM_0_2750.lst"
"EPS1",0.0454,0.0131,28.8546255506608,"NM_0_2751.lst"
"EPS2",0.062,0.0621,100.161290322581,"NM_0_2751.lst"
"EPS1",0.0451,0.0131,29.0465631929047,"NM_0_2758.lst"
"EPS2",0.062,0.0631,101.774193548387,"NM_0_2758.lst"
"EPS1",0.0454,0.0133,29.295154185022,"NM_0_2759.lst"
"EPS2",0.0625,0.0615,98.4,"NM_0_2759.lst"
"EPS1",0.0453,0.0133,29.3598233995585,"NM_0_2760.lst"
"EPS2",0.0626,0.0619,98.8817891373802,"NM_0_2760.lst"
"EPS1",0.0451,0.013,28.8248337028825,"NM_0_2767.lst"
"EPS2",0.0622,0.0627,100.8038585209,"NM_0_2767.lst"
"EPS1",0.0258,0.0181,70.1550387596899,"NM_0_2768.lst"
"EPS2",0.0943,0.172,182.396606574761,"NM_0_2768.lst"
